"","wbic","Name","pe","Model","year","age0.cpe","COUNTY","LAKE","AREA","WDNRTYPE","CODE","CRNTCODE","annual.fishing.effort"
"1289",2393500,"SISSABAGAMA",1162,1,2015,0,"SAWYER","SISSABAGAMA L",719,NA,"C-NR","C-ST",34725.5254273504
"1290",2393500,"Sissabagama L",1266,2,2019,0,"SAWYER","SISSABAGAMA",719,NA,"C-ST","C-ST",NA
"1291",2395100,"SQUAW",169,3,1993,0.3333333,"SAWYER","OSPREY L",208,NA,"NR","O-ST",NA
"1292",2395100,"Osprey",32,3,2018,NA,NA,NA,NA,NA,NA,NA,NA
"1293",2395500,"Little Round",73,3,2010,NA,NA,NA,NA,NA,NA,NA,5422.88566641692
"1294",2395600,"ROUND",7222,1,1987,36.2376238,"SAWYER","ROUND L",3054,NA,"C-","NR",NA
"1295",2395600,"ROUND",10130,1,1989,30.3960396,"SAWYER","ROUND L",3054,NA,"C-","NR",NA
"1296",2395600,"ROUND",9618,1,1991,58.0693069,"SAWYER","ROUND L",3054,NA,"C-","NR",34145.5589466089
"1297",2395600,"ROUND",6399,1,1998,NA,NA,NA,NA,NA,NA,NA,32293.5346459096
"1298",2395600,"ROUND",4039,1,2003,6.0891089,"SAWYER","ROUND L",3054,NA,"C-NR","NR",NA
"1299",2395600,"Round",2541,1,2010,54.3069307,"SAWYER","ROUND L",3054,NA,"C-NR","NR",31314.0627289377
"1300",2395600,"Round",3672,1,2015,4.4554455,"SAWYER","ROUND L",3054,NA,"C-NR","NR",NA
"1301",2395600,"ROUND L",5706,1,2021,3.4,"SAWYER","ROUND L",NA,NA,"NR","NR",NA
"1302",2396800,"DURPHEE",794,2,2000,61.8518519,"SAWYER","DURPHEE L",193,NA,"O-ST","ST",NA
"1303",2396800,"Durphee",249,1,2012,0,"SAWYER","DURPHEE L",193,NA,"C-NR","ST",NA
"1304",2396800,"DURPHEE",196,2,2021,0,"SAWYER","DURPHEE",193,NA,"ST","ST",2819.63541666667
"1305",2399700,"CHIPPEWA F",80202,1,1990,7.2866521,"SAWYER","L CHIPPEWA",15300,NA,"NR","C-NR",662401.242063492
"1306",2399700,"CHIPPEWA F",82070,1,1999,52.9192193,"SAWYER","L CHIPPEWA",15300,NA,"C-NR","C-NR",121204.741720085
"1307",2399700,"Chippewa Fl.",46982,1,2011,14.7648903,"SAWYER","L CHIPPEWA",15300,NA,"C-NR","C-NR",239011.501282051
"1308",2399700,"LAKE CHIPPEWA (FLOWAGE)",72837,1,2022,NA,NA,NA,NA,NA,NA,NA,364002.709090909
"1309",2406500,"Gordon",371,1,2012,NA,NA,NA,NA,NA,NA,NA,NA
"1310",2406500,"GORDON",63,1,2017,0,"ASHLAND","GORDON L",142,NA,"NR","C-NR",NA
"1311",2406500,"GORDON",73,3,2022,6.511627907,"ASHLAND","GORDON",142,NA,"C-NR","C-NR",NA
"1312",2410400,"Augustine",679,1,2019,0,"ASHLAND","AUGUSTINE",166,NA,"REM","NR",NA
"1313",2417000,"TEAL",4920,1,1978,NA,NA,NA,NA,NA,NA,NA,NA
"1314",2417000,"TEAL",4645,1,1990,NA,NA,NA,NA,NA,NA,NA,43736.8339285714
"1315",2417000,"TEAL",5143,1,1991,NA,NA,NA,NA,NA,NA,NA,NA
"1316",2417000,"TEAL",7622,1,2000,NA,NA,NA,NA,NA,NA,NA,NA
"1317",2417000,"TEAL",5521,1,2004,10.3389831,"SAWYER","TEAL L",1049,"Walleye","NR","C-ST",27212.8111263736
"1318",2417000,"Teal L",3572,1,2010,NA,NA,NA,NA,NA,NA,NA,NA
"1319",2417000,"Teal",1092,1,2016,0.0847458,"SAWYER","TEAL L",1049,NA,"C-NR","C-ST",NA
"1320",2418600,"LOST LAND",3730,1,1978,NA,NA,NA,NA,NA,NA,NA,NA
"1321",2418600,"LOST LAND",792,1,1990,NA,NA,NA,NA,NA,NA,NA,56248.5301587302
"1322",2418600,"LOST LAND",528,1,1991,NA,NA,NA,NA,NA,NA,NA,NA
"1323",2418600,"LOST LAND",563,1,2000,NA,NA,NA,NA,NA,NA,NA,NA
"1324",2418600,"Lost Land",698,2,2004,1.3274336,"SAWYER","LOST LAND L",1304,"Walleye","C-ST","C-ST",56054.4336385836
"1325",2420600,"MOOSE",4674,1,1995,10.2556818,"SAWYER","MOOSE L",1670,NA,"NR","NR",15467.9156204906
"1326",2423000,"GHOST",451,2,2005,NA,NA,NA,NA,NA,NA,NA,NA
"1327",2423000,"GHOST",790,2,2015,0,"SAWYER","GHOST L",372,NA,"ST","C-NR",NA
"1328",2429300,"LOWER CLAM",177,2,2001,1.9047619,"SAWYER","LOWER CLAM L",203,NA,"C-ST","C-ST",NA
"1329",2429300,"Lower Clam",136,2,2013,3,"SAWYER","LOWER CLAM L",203,NA,"C-ST","C-ST",NA
"1330",2430300,"DAY",521,2,2021,NA,NA,NA,NA,NA,NA,NA,NA
"1331",2435000,"Tiger Cat",923,1,2004,0,"SAWYER","TIGER CAT FL",819,"Walleye","O-ST","ST",16693.3924963925
"1332",2435700,"SPIDER",2971,2,2002,NA,NA,NA,NA,NA,NA,NA,NA
"1333",2435700,"SPIDER",2123,2,2008,0,"SAWYER","SPIDER L",1454,NA,"ST","C-ST",30749.4622738373
"1334",2436400,"Burns",42,3,2004,0,"SAWYER","BURNS L",37,"Walleye","NR-2","NR-2",NA
"1335",2436500,"Placid",180,2,2004,0,"SAWYER","L PLACID",160,"Walleye","O-ST","C-ST",NA
"1336",2451900,"BASS-PATTERSON",1090,1,1979,NA,NA,NA,NA,NA,NA,NA,NA
"1337",2451900,"BASS-PATTERSON",1104,1,1993,40.6896552,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1338",2451900,"BASS-PATTERSON",2294,1,1995,72.7586207,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1339",2451900,"BASS-PATTERSON",2013,1,1996,NA,NA,NA,NA,NA,NA,NA,6697.70839438339
"1340",2451900,"BASS-PATTERSON",2142,1,1997,NA,NA,NA,NA,NA,NA,NA,NA
"1341",2451900,"BASS-PATTERSON",911,1,1998,NA,NA,NA,NA,NA,NA,NA,NA
"1342",2451900,"BASS-PATTERSON",775,1,1999,NA,NA,NA,NA,NA,NA,NA,6228.22353479854
"1343",2451900,"BASS-PATTERSON",993,1,2000,140,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1344",2451900,"BASS-PATTERSON",865,1,2001,NA,NA,NA,NA,NA,NA,NA,NA
"1345",2451900,"BASS-PATTERSON",702,1,2002,15.0574712666667,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1346",2451900,"BASS-PATTERSON",609,1,2003,8.9655172,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1347",2451900,"BASS-PATTERSON",1104,1,2004,71.3793103,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1348",2451900,"BASS-PATTERSON",987,1,2005,14.3678161,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1349",2451900,"BASS-PATTERSON",722,1,2006,221.0344828,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1350",2451900,"BASS-PATTERSON",625,1,2007,116.5517241,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1351",2451900,"BASS-PATTERSON",653,1,2008,95.5172414,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1352",2451900,"BASS-PATTERSON",719,1,2009,63.1034483,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1353",2451900,"BASS-PATTERSON",734,1,2010,12.0689655,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1354",2451900,"BASS-PATTERSON",649,1,2011,177.2413793,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1355",2451900,"BASS-PATTERSON",754,1,2012,1.0344828,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1356",2451900,"Bass-Patterson L",1268,1,2013,0.3448276,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1357",2451900,"BASS-PATTERSON L",1302,1,2014,5.1724138,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1358",2451900,"Bass-Patterson",909,1,2015,10,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1359",2451900,"Bass-Patterson",453,1,2016,0.3448276,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1360",2451900,"BASS-PATTERSON",477,1,2017,27.2413793,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",4770.0753968254
"1361",2451900,"Bass-Patterson L",730,1,2018,0,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1362",2451900,"Bass-Patterson L",420,1,2019,0,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1363",2451900,"BASS-PATTERSON L",799,1,2021,0,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",NA
"1364",2451900,"BASS-PATTERSON L",442,1,2022,5.862068966,"WASHBURN","BASS-PATTERSON L",188,NA,"NR","NR",4493.01524170274
"1365",2452300,"BEARTRACK",475,1,1978,NA,NA,NA,NA,NA,NA,NA,NA
"1366",2452400,"BEAUREGARD",358,1,1995,NA,NA,NA,NA,NA,NA,NA,NA
"1367",2461100,"DEVILS",996,2,1995,7.6923077,"BURNETT","DEVILS L",1001,NA,"C-ST","O-ST",18245.5455357143
"1368",2461100,"DEVILS",631,2,2000,NA,NA,NA,NA,NA,NA,NA,32615.7632409257
"1369",2461100,"Devils",347,3,2013,0.1923077,"BURNETT","DEVILS L",1001,NA,"ST","O-ST",19190.2651015651
"1370",2469800,"HORSESHOE",989,1,1981,NA,NA,NA,NA,NA,NA,NA,NA
"1371",2469800,"HORSESHOE",227,1,1992,NA,NA,NA,NA,NA,NA,NA,NA
"1372",2469800,"HORSESHOE",391,1,1995,9.2,"BARRON","HORSESHOE L",115,NA,"NR","C-ST",NA
"1373",2469800,"Horseshoe",136,2,2013,0,"BARRON","HORSESHOE L",115,NA,"ST","C-ST",2739.21168831169
"1374",2470000,"HORSESHOE",155,2,1982,NA,NA,NA,NA,NA,NA,NA,NA
"1375",2470000,"HORSESHOE",27,3,2014,0,"WASHBURN","HORSESHOE L",194,NA,"ST","REM",3767.2601981352
"1376",2481600,"MCCLAIN",84,2,1994,0,"WASHBURN","MCLAIN L",150,NA,"ST","ST",NA
"1377",2485700,"North Pipe",71,1,2004,NA,NA,NA,NA,NA,NA,NA,NA
"1378",2485700,"NORTH PIPE",82,2,2015,0,"POLK","N PIPE L",58,NA,"NR","C-ST",NA
"1379",2490500,"PIPE",704,1,1989,1.3043478,"POLK","PIPE L",284,NA,"NR","C-ST",NA
"1380",2490500,"PIPE",633,1,1995,3.4782609,"POLK","PIPE L",284,NA,"NR","C-ST",8590.31064144189
"1381",2490500,"Pipe",350,1,2004,0,"POLK","PIPE L",284,"Walleye","C-NR","C-ST",5911.39789377289
"1382",2490500,"PIPE",197,2,2015,0.2,"POLK","PIPE L",284,NA,"C-ST","C-ST",NA
"1383",2491100,"POQUETTES",100,2,1997,NA,NA,NA,NA,NA,NA,NA,NA
"1384",2492100,"RED L",121,2,1994,2.2857143,"DOUGLAS","RED L",258,NA,"ST","O-ST",10505.6483007733
"1385",2492100,"Red",101,3,2018,NA,NA,NA,NA,NA,NA,NA,NA
"1386",2495100,"SAND",768,2,1988,10.7228916,"BURNETT","SAND L",962,NA,"ST","O-ST",NA
"1387",2495100,"SAND",835,2,1993,3.0120482,"BURNETT","SAND L",962,NA,"ST","O-ST",2977.06848013098
"1388",2495100,"SAND",697,2,2000,2.5301205,"BURNETT","SAND L",962,NA,"ST","O-ST",13094.3461538462
"1389",2495100,"SAND",307,3,2006,3.7349398,"BURNETT","SAND L",962,NA,"ST","O-ST",13106.8996336996
"1390",2495100,"SAND (NORTH)",308,3,2014,NA,NA,NA,NA,NA,NA,NA,NA
"1391",2496300,"SHELL",11610,1,1977,NA,NA,NA,NA,NA,NA,NA,NA
"1392",2496300,"SHELL",3900,1,1991,14.3137255,"WASHBURN","SHELL L",2580,NA,"NR","NR",NA
"1393",2496300,"SHELL",4128,1,1992,52.5490196,"WASHBURN","SHELL L",2580,NA,"NR","NR",NA
"1394",2496300,"SHELL",2704,1,1994,42.8431373,"WASHBURN","SHELL L",2580,NA,"NR","NR",18930.5727813853
"1395",2496300,"SHELL",2092,1,1999,53.4313725,"WASHBURN","SHELL L",2580,NA,"NR","NR",25597.3935057998
"1396",2496300,"SHELL",4948,1,2009,8.877551,"WASHBURN","SHELL L",2580,NA,"NR","NR",NA
"1397",2496300,"Shell",1490,1,2013,117.6470588,"WASHBURN","SHELL L",2580,NA,"NR","NR",15083.5067987568
"1398",2496300,"Shell",1524,1,2018,78.7254902,"WASHBURN","SHELL L",2580,NA,"NR","NR",NA
"1399",2496900,"SILVER",264,3,1989,NA,NA,NA,NA,NA,NA,NA,NA
"1400",2498600,"SPRING",245,1,1993,0.8,"WASHBURN","SPRING L",211,NA,"NR","NR-2",NA
"1401",2599400,"WARD",203,2,2021,0.43,"POLK","WARD",91,NA,"C-ST","C-ST",NA
"1402",2615100,"CEDAR",694,3,1992,NA,NA,NA,NA,NA,NA,NA,NA
"1403",2615100,"CEDAR",643,3,1994,36.3492063,"ST CROIX","CEDAR L",1100,NA,"NR-2","C-NR",NA
"1404",2615100,"CEDAR",2261,1,2004,92.0634921,"ST CROIX","CEDAR L",1100,"Walleye","NR","C-NR",15690.1561355311
"1405",2615100,"CEDAR",5838,1,2009,NA,NA,NA,NA,NA,NA,NA,NA
"1406",2615100,"Cedar",3768,1,2013,NA,NA,NA,NA,NA,NA,NA,NA
"1407",2615100,"CEDAR",3485,1,2016,5,"ST CROIX","CEDAR L",1100,NA,"NR","C-NR",31958.0974358974
"1408",2615100,"CEDAR",1161,1,2021,0,"ST. CROIX","CEDAR",1100,NA,"C-NR","C-NR",NA
"1409",2618000,"WAPOGASSET",2579,2,1987,NA,NA,NA,NA,NA,NA,NA,NA
"1410",2618000,"WAPOGASSET",1507,2,1993,0,"POLK","WAPOGASSET L",1186,NA,"C-ST","C-ST",NA
"1411",2618000,"Wapogasset",1575,2,2007,0.1098901,"POLK","WAPOGASSET L",1186,NA,"C-ST","C-ST",49711.093975469
"1412",2618000,"Wapogasset",5142,2,2019,0.21978022,"POLK","WAPOGASSET",1186,NA,"C-ST","C-ST",NA
"1413",2618100,"BEARTRAP",26,3,1993,0,"POLK","BEAR TRAP L",241,NA,"C-ST","ST",NA
"1414",2618100,"Bear Trap",959,2,2019,2.285714286,"POLK","BEAR TRAP",241,NA,"O-ST","ST",NA
"1415",2620600,"BALSAM",3845,1,1987,NA,NA,NA,NA,NA,NA,NA,NA
"1416",2620600,"BALSAM",7102,1,1988,NA,NA,NA,NA,NA,NA,NA,NA
"1417",2620600,"BALSAM",7020,1,1989,NA,NA,NA,NA,NA,NA,NA,NA
"1418",2620600,"BALSAM",3399,2,1994,1.0132159,"POLK","BALSAM L",2054,NA,"C-","C-ST",50929.7183531746
"1419",2620600,"BALSAM",3081,2,1998,NA,NA,NA,NA,NA,NA,NA,47569.2821969697
"1420",2620600,"BALSAM",3000,2,2002,0.0881057,"POLK","BALSAM L",2054,NA,"C-ST","C-ST",60012.7453379953
"1421",2620600,"BALSAM",1738,2,2005,0,"POLK","BALSAM L",2054,"Walleye","C-ST","C-ST",48159.6431818182
"1422",2620600,"Balsam",1956,2,2008,0,"POLK","BALSAM L",2054,NA,"C-ST","C-ST",48413.4719308469
"1423",2620600,"Balsam",1528,2,2011,0,"POLK","BALSAM L",2054,NA,"C-ST","C-ST",45548.1934482185
"1424",2620600,"BALSAM",713,3,2014,0,"POLK","BALSAM L",2054,NA,"C-ST","C-ST",44361.1558890184
"1425",2620600,"BALSAM",1032,2,2017,0.0881057,"POLK","BALSAM L",2054,NA,"O-ST","C-ST",30792.9976898102
"1426",2621100,"HALF MOON",1033,1,1988,NA,NA,NA,NA,NA,NA,NA,NA
"1427",2621100,"HALF MOON",963,1,1991,1.971831,"POLK","HALF MOON L",579,NA,"C-NR","O-ST",11671.0661893662
"1428",2621100,"HALF MOON",609,2,1997,NA,NA,NA,NA,NA,NA,NA,NA
"1429",2621100,"HALF MOON",717,2,2001,7.7464789,"POLK","HALF MOON L",579,NA,"ST","O-ST",20128.15252664
"1430",2621100,"HALF MOON",318,2,2006,0.1408451,"POLK","HALF MOON L",579,NA,"ST","O-ST",21833.8627594628
"1431",2621100,"Half Moon",270,3,2012,0,"POLK","HALF MOON L",579,NA,"ST","O-ST",NA
"1432",2624600,"MAGNOR",2315,1,1989,0.3846154,"POLK","MAGNOR L",231,NA,"C-","ST",NA
"1433",2624600,"MAGNOR",1035,1,1994,NA,NA,NA,NA,NA,NA,NA,NA
"1434",2624600,"MAGNOR",169,2,2007,0,"POLK","MAGNOR L",231,NA,"ST","ST",20347.7444055944
"1435",2624600,"Magnor",750,2,2019,0,"POLK","MAGNOR",231,NA,"C-ST","ST",NA
"1436",2627400,"BIG ROUND",3782,2,1989,0,"POLK","BIG ROUND L",1015,NA,"ST","C-ST",NA
"1437",2627400,"BIG ROUND",2012,2,1991,0.3508772,"POLK","BIG ROUND L",1015,NA,"ST","C-ST",64563.5799339549
"1438",2627400,"BIG ROUND",3796,2,1997,0,"POLK","BIG ROUND L",1015,NA,"C-ST","C-ST",42411.9472027972
"1439",2627400,"BIG ROUND",1417,2,2007,0.3508772,"POLK","BIG ROUND L",1015,NA,"ST","C-ST",NA
"1440",2627400,"Big Round",1090,2,2012,0,"POLK","BIG ROUND L",1015,NA,"ST","C-ST",47813.7230519481
"1441",2627400,"Big Round",771,2,2018,NA,NA,NA,NA,NA,NA,NA,NA
"1442",2630700,"SCOTT",373,2,1980,NA,NA,NA,NA,NA,NA,NA,NA
"1443",2641000,"BIG BUTTER",2378,1,1989,0,"POLK","BIG BUTTERNUT L",378,NA,"C-","C-ST",NA
"1444",2641000,"BIG BUTTER",1772,1,1990,NA,NA,NA,NA,NA,NA,NA,15217.2142857143
"1445",2641000,"BIG BUTTER",340,1,1997,NA,NA,NA,NA,NA,NA,NA,NA
"1446",2641000,"BIG BUTTER",388,2,2003,0.2941176,"POLK","BIG BUTTERNUT L",378,NA,"ST","C-ST",22855.683974359
"1447",2641000,"Big Butternut",1048,2,2011,5,"POLK","BIG BUTTERNUT L",378,NA,"C-ST","C-ST",NA
"1448",2641000,"Big Butternut L",997,2,2018,NA,NA,NA,NA,NA,NA,NA,NA
"1449",2641000,"BIG BUTTERNUT",2264,2,2022,NA,NA,NA,NA,NA,NA,NA,NA
"1450",2654500,"CLAM RIVER",616,1,1991,NA,NA,NA,NA,NA,NA,NA,15609.7095959596
"1451",2654500,"CLAM RIVER",743,1,1997,NA,NA,NA,NA,NA,NA,NA,7483.17123709624
"1452",2661100,"BIG SAND",332,2,1992,3.6507937,"BARRON","SAND L",322,NA,"C-ST","O-ST",NA
"1453",2661100,"BIG SAND",542,2,1993,1.9047619,"BARRON","SAND L",322,NA,"C-ST","O-ST",9628.79975579976
"1454",2661100,"BIG SAND",723,2,1999,9.68253965,"BARRON","SAND L",322,NA,"C-ST","O-ST",17102.2569826007
"1455",2661100,"Sand",55,3,2012,0,"BARRON","SAND L",322,NA,"ST","O-ST",10083.8103535354
"1456",2674100,"LONG",40,3,1994,0,"BURNETT","LONG L",251,NA,"O","O",NA
"1457",2675200,"YELLOW",8290,1,1986,2.5352113,"BURNETT","YELLOW L",2287,NA,"C-","NR",NA
"1458",2675200,"YELLOW",9222,1,1992,5.6329114,"BURNETT","YELLOW L",2287,NA,"C-","NR",42081.9120254745
"1459",2675200,"YELLOW",8348,1,1996,NA,NA,NA,NA,NA,NA,NA,NA
"1460",2675200,"YELLOW",4725,1,1997,NA,NA,NA,NA,NA,NA,NA,NA
"1461",2675200,"YELLOW",10464,1,2008,7.0886076,"BURNETT","YELLOW L",2287,NA,"C-NR","NR",70783.49752331
"1462",2675200,"YELLOW",6987,1,2014,4.1772152,"BURNETT","YELLOW L",2287,NA,"C-NR","NR",NA
"1463",2676800,"Big Sand",37,3,2009,0,"BURNETT","BIG SAND L",1400,NA,"O-ST","O-ST",16909.2120032745
"1464",2678100,"LIPSETT",153,2,1994,14.8571429,"BURNETT","LIPSETT L",393,NA,"C-ST","ST",7036.36355311355
"1465",2678100,"LIPSETT",420,2,1997,0,"BURNETT","LIPSETT L",393,NA,"C-ST","ST",15787.804535742
"1466",2678100,"Lipsett",245,2,2004,3.7142857,"BURNETT","LIPSETT L",393,"Walleye","ST","ST",13718.4226190476
"1467",2678100,"Lipsett",207,2,2007,0,"BURNETT","LIPSETT L",393,NA,"ST","ST",12164.3604895105
"1468",2678100,"Lipsett",275,2,2010,0,"BURNETT","LIPSETT L",393,NA,"ST","ST",10744.1666666667
"1469",2678100,"Lipsett",98,3,2013,0,"BURNETT","LIPSETT L",393,NA,"ST","ST",10086.7526223776
"1470",2678100,"LIPSETT",111,3,2016,2.2857143,"BURNETT","LIPSETT L",393,NA,"O-ST","ST",6288.99038461538
"1471",2678100,"Lipsett",238,2,2019,0,"BURNETT","LIPSETT",393,NA,"O-ST","ST",11209.4158168221
"1472",2678100,"LIPSETT",451,2,2022,NA,NA,NA,NA,NA,NA,NA,7792.38827838828
"1473",2691500,"NANCY",1390,1,1984,NA,NA,NA,NA,NA,NA,NA,NA
"1474",2691500,"NANCY",598,2,1992,4.7201087,"WASHBURN","L NANCY",772,NA,"C-NR","C-ST",NA
"1475",2691500,"NANCY",538,2,1993,NA,NA,NA,NA,NA,NA,NA,15620.7622655123
"1476",2691500,"NANCY",1447,1,1998,NA,NA,NA,NA,NA,NA,NA,21872.5328060828
"1477",2691500,"Lake Nancy",514,2,2019,NA,NA,NA,NA,NA,NA,NA,NA
"1478",2692900,"MINONG FLO",12797,1,1988,NA,NA,NA,NA,NA,NA,NA,NA
"1479",2692900,"MINONG FLO",7107,1,1989,NA,NA,NA,NA,NA,NA,NA,NA
"1480",2692900,"MINONG FLO",10954,1,2005,NA,NA,NA,NA,NA,NA,NA,NA
"1481",2693700,"BOND",685,1,1988,NA,NA,NA,NA,NA,NA,NA,NA
"1482",2693700,"Bond",521,1,2008,1.0526316,"DOUGLAS","BOND L",293,NA,"NR-2","ST",2338.81997169497
"1483",2694000,"WHITEFISH",1617,1,1988,140.2898551,"DOUGLAS","WHITEFISH L",832,NA,"C-NR","NR",NA
"1484",2694000,"WHITEFISH",1968,1,1991,10.7246377,"DOUGLAS","WHITEFISH L",832,NA,"C-NR","NR",6239.67965367965
"1485",2694000,"WHITEFISH",974,1,2001,42.0289855,"DOUGLAS","WHITEFISH L",832,NA,"C-NR","NR",NA
"1486",2694000,"WHITEFISH",880,1,2005,26.5217391,"DOUGLAS","WHITEFISH L",832,NA,"NR","NR",NA
"1487",2694000,"Whitefish",2618,1,2009,NA,NA,NA,NA,NA,NA,NA,NA
"1488",2694000,"WHITEFISH",2512,1,2014,2.4637681,"DOUGLAS","WHITEFISH L",832,NA,"NR","NR",7774.09880536131
"1489",2694000,"Whitefish L",1434,1,2018,NA,NA,NA,NA,NA,NA,NA,NA
"1490",2695800,"GILMORE L",312,2,1992,5.5263158,"WASHBURN","GILMORE L",389,NA,"C-ST","O-ST",8278.12292568543
"1491",2695800,"GILMORE",144,2,2005,0.1754386,"WASHBURN","GILMORE L",389,"Walleye","C-ST","O-ST",8874.17088467088
"1492",2704200,"NELSON",55316,1,1984,NA,NA,NA,NA,NA,NA,NA,NA
"1493",2704200,"NELSON",36394,1,1992,1.6956522,"SAWYER","NELSON L",2503,NA,"NR","C-ST",105482.272265929
"1494",2704200,"NELSON",5150,1,1995,3.1847134,"SAWYER","NELSON L",2503,NA,"NR","C-ST",NA
"1495",2704200,"NELSON",9138,1,1996,NA,NA,NA,NA,NA,NA,NA,NA
"1496",2704200,"NELSON",11925,1,1998,3.0366492,"SAWYER","NELSON L",2503,NA,"C-NR","C-ST",NA
"1497",2704200,"NELSON",4803,1,2002,0,"SAWYER","NELSON L",2503,NA,"C-NR","C-ST",NA
"1498",2704200,"NELSON",1411,2,2008,0.3503185,"SAWYER","NELSON L",2503,NA,"C-ST","C-ST",64129.8353896104
"1499",2704200,"NELSON",3390,2,2014,0.104712,"SAWYER","NELSON L",2503,NA,"C-ST","C-ST",NA
"1500",2704200,"NELSON",1364,2,2017,0,"SAWYER","NELSON L",2503,NA,"C-ST","C-ST",64971.5367798868
"1501",2706500,"MIDDLE MCK",1110,2,1990,40.9756098,"WASHBURN","MIDDLE MCKENZIE L",530,NA,"C-ST","C-ST",19234.3937950938
"1502",2706500,"MIDDLE MCK",813,1,1999,1.9512195,"WASHBURN","MIDDLE MCKENZIE L",530,NA,"C-NR","C-ST",15522.0096882284
"1503",2706500,"MIDDLE MCK",587,1,2003,0.2439024,"WASHBURN","MIDDLE MCKENZIE L",530,NA,"C-NR","C-ST",12231.6598013098
"1504",2706500,"Middle Mckenzie",643,2,2018,NA,NA,NA,NA,NA,NA,NA,9703.02049062049
"1505",2706800,"Big McKenzie",4381,1,1981,NA,NA,NA,NA,NA,NA,NA,NA
"1506",2706800,"Big McKenzie",2777,1,1987,18.3098592,"BURNETT","BIG MCKENZIE L",1185,NA,"C-","C-ST",NA
"1507",2706800,"Big McKenzie",3880,1,1990,NA,NA,NA,NA,NA,NA,NA,29293.206041181
"1508",2706800,"Big McKenzie",2327,1,1996,8.8732394,"BURNETT","BIG MCKENZIE L",1185,NA,"C-","C-ST",23806.0887792763
"1509",2706800,"Big McKenzie",1096,2,2007,0.2816901,"BURNETT","BIG MCKENZIE L",1185,NA,"C-ST","C-ST",27905.2606476856
"1510",2706800,"Big Mckenzie",609,2,2012,0.8450704,"BURNETT","BIG MCKENZIE L",1185,NA,"C-ST","C-ST",NA
"1511",2710800,"MATTHEWS L",270,2,1992,4.42307695,"WASHBURN","MATTHEWS L",263,NA,"ST","REM",3997.39305486181
"1512",2710800,"MATTHEWS",31,3,2014,0,"WASHBURN","MATTHEWS L",263,NA,"C-ST","REM",4982.96566627817
"1513",2726100,"SMITH",621,1,1993,0.4444444,"SAWYER","SMITH L",323,NA,"NR","O-ST",NA
"1514",2726100,"SMITH",145,3,2002,NA,NA,NA,NA,NA,NA,NA,9693.23793706294
"1515",2732600,"NAMEKAGON",12038,1,1976,NA,NA,NA,NA,NA,NA,NA,NA
"1516",2732600,"NAMEKAGON",19630,1,1989,NA,NA,NA,NA,NA,NA,NA,NA
"1517",2732600,"NAMEKAGON",16214,1,1993,1.353211,"BAYFIELD","NAMEKAGON L",3227,NA,"NR","C-NR",48516.9359928266
"1518",2732600,"NAMEKAGON",14216,1,2000,1.9536424,"BAYFIELD","NAMEKAGON L",3227,NA,"C-NR","C-NR",NA
"1519",2732600,"NAMEKAGON",16450,1,2002,4.2201835,"BAYFIELD","NAMEKAGON L",3227,NA,"C-NR","C-NR",40138.1374125874
"1520",2732600,"Namekagon",12902,1,2011,3.1651376,"BAYFIELD","NAMEKAGON L",3227,NA,"NR","C-NR",NA
"1521",2732600,"NAMEKAGON",7559,1,2017,1.2155963,"BAYFIELD","NAMEKAGON L",3227,NA,"NR","C-NR",NA
"1522",2732600,"NAMEKAGON",13715,1,2021,7.78,"BAYFIELD","NAMEKAGON",3227,NA,"C-NR","C-NR",64592.4821428571
"1523",2734000,"ATKINS",156,1,2015,0.8695652,"BAYFIELD","ATKINS L",176,NA,"C-NR","C-NR",NA
"1524",2734200,"JACKSON",216,3,1993,0,"BAYFIELD","JACKSON L",142,NA,"NR","NR-2",6969.62302350427
"1525",2741600,"LOWER EAU",3206,1,1983,NA,NA,NA,NA,NA,NA,NA,NA
