WBIC,Lake Name,County,Area (acres),Area (ha),Max Depth (ft),Max Depth (m),Latitude,Longitude,Final Lake Class,Temp Transitional,Clarity Transitional,If not then (for 2-story and stocked trout lakes)
2267000,"Springstead Lake, Lower",Iron,91,36.8,27,8.2,46.0106741,-90.1305499,Complex - Cool - Clear,no,yes,n/a
2267100,"Springstead Lake, Upper",Iron,119,48.2,22,6.7,46.0173769,-90.1303147,Complex - Cool - Clear,no,no,n/a
2267200,Stone Lake,Iron,82,33.2,20,6.1,46.0247251,-90.1226936,Complex - Cool - Clear,no,yes,n/a
2940600,Superior Falls Flowage,Iron,15,6.1,14,4.3,46.5598556,-90.4166389,Complex - Warm - Dark,n/a,n/a,n/a
2950400,Swamp Lake,Iron,4,1.6,32,9.8,46.2989597,-89.9907298,Simple - Harsh - No Fishery,n/a,n/a,n/a
2314000,Tahoe Lake,Iron,37,15.0,32,9.8,46.1646659,-90.0839676,Complex - Warm - Clear,n/a,n/a,n/a
1885000,Tamarack Lake (Notter),Iron,14,5.7,10,3.0,46.1803035,-89.9997498,Simple - Warm - Dark,n/a,n/a,n/a
2266900,Teal Lake (Burns),Iron,25,10.1,13,4.0,46.028904,-90.111377,Simple - Cool - Dark,no,no,n/a
2302900,Ten Lake,Iron,12,4.9,7,2.1,46.2534085,-90.0803053,Simple - Warm - Dark,n/a,n/a,n/a
2298800,Third Black Lake,Iron,66,26.7,33,10.1,46.148032,-90.183773,Complex - Cool - Clear,no,no,n/a
1885500,Thomas Lake,Iron,15,6.1,5,1.5,46.0129817,-89.9806794,Simple - Harsh - No Fishery,n/a,n/a,n/a
2271000,Townline Lake*,Iron,9,3.6,17,5.2,45.9819592,-90.0788342,Simple - Warm - Clear,yes,no,n/a
1886400,Trap Lake,Iron,6,2.4,12,3.7,46.2258576,-89.9361832,Simple - Harsh - No Fishery,n/a,n/a,n/a
2295200,Trude Lake,Iron,781,316.1,48,14.6,46.1143174,-90.1547634,Complex - Cool - Dark,no,no,n/a
2294900,Turtle-Flambeau Flowage,Iron,13545,5481.5,50,15.2,46.0750561,-90.1799411,Complex - Two Story,n/a,n/a,Complex - Cool - Dark
1887100,Twin Lake,Iron,34,13.8,23,7.0,46.2202738,-90.081707,Simple - Warm - Dark,n/a,n/a,n/a
2946300,"Twin Lake, East",Iron,3,1.2,20,6.1,46.2743256,-90.3129361,Simple - Harsh - No Fishery,n/a,n/a,n/a
2309400,"Twin Lake, East",Iron,20,8.1,20,6.1,46.2366196,-89.9465538,Simple - Warm - Dark,n/a,n/a,n/a
2409500,"Twin Lake, North",Iron,36,14.6,7,2.1,46.2601693,-90.4032654,Simple - Warm - Dark,n/a,n/a,n/a
2409400,"Twin Lake, South",Iron,26,10.5,11,3.4,46.2534106,-90.4029341,Simple - Harsh - No Fishery,n/a,n/a,n/a
2309300,"Twin Lake, West T43NR04ES02",Iron,33,13.4,20,6.1,46.2362175,-89.9539549,Simple - Warm - Dark,n/a,n/a,n/a
2946200,"Twin Lake, West T44NR01ES24",Iron,9,3.6,10,3.0,46.274629,-90.3157681,Simple - Harsh - No Fishery,n/a,n/a,n/a
2908500,Upson Lake,Iron,46,18.6,17,5.2,46.389651,-90.4395202,Simple - Cool - Clear,no,no,n/a
2044000,Vincent Lake,Iron,3,1.2,25,7.6,46.0404776,-90.1797547,Simple - Warm - Dark,n/a,n/a,n/a
2306800,Viola Lake,Iron,7,2.8,22,6.7,46.2193259,-90.0368264,Simple - Harsh - No Fishery,n/a,n/a,n/a
2304500,Virgin Lake,Iron,119,48.2,45,13.7,46.2802585,-89.9897897,Complex - Warm - Clear,n/a,n/a,n/a
2044200,Voss Lake,Iron,7,2.8,20,6.1,46.1410345,-90.0981644,Simple - Warm - Dark,n/a,n/a,n/a
2045200,Wallace Lake,Iron,7,2.8,16,4.9,46.1875176,-89.9997049,Simple - Warm - Dark,n/a,n/a,n/a
2045600,Weber Lake T43N R03E S29,Iron,35,14.2,16,4.9,46.1773808,-90.1399687,Simple - Cool - Clear,no,no,n/a
2909000,Weber Lake T45N R01E S05,Iron,61,24.7,39,11.9,46.4108047,-90.4007859,Simple - Two Story,n/a,n/a,Simple - Cool - Clear
2297000,Wilson Lake,Iron,162,65.6,21,6.4,46.1172666,-90.1153795,Complex - Cool - Dark,no,no,n/a
2047100,Woods Lake,Iron,4,1.6,8,2.4,46.2946964,-89.983649,Simple - Harsh - No Fishery,n/a,n/a,n/a
2326000,Woodson Lake,Iron,27,10.9,22,6.7,46.1622093,-89.9914386,Simple - Warm - Dark,n/a,n/a,n/a
1717700,Battle Point Flowage,Jackson,27,10.9,7,2.1,44.3108439,-90.6083196,Simple - Warm - Clear,no,no,n/a
1715300,Big Bear Flowage,Jackson,15,6.1,6,1.8,44.3144889,-90.6408787,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1318000,Big Lake*,Jackson,136,55.0,8,2.4,44.1889166,-90.30457,Simple - Warm - Dark,n/a,n/a,n/a
1719000,Black Duck Flowage,Jackson,17,6.9,8,2.4,44.2948348,-90.5727606,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1708800,Black River Flowage,Jackson,198,80.1,34,10.4,44.2970917,-90.84445,Complex - Warm - Dark,n/a,n/a,n/a
1706900,"Cranberry Flowage, Lower",Jackson,47,19.0,7,2.1,44.2614292,-90.7996142,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1707100,"Cranberry Flowage, Upper",Jackson,35,14.2,7,2.1,44.258239,-90.785655,Simple - Harsh - Has Fishery,n/a,n/a,n/a
980400,Deer Lake,Jackson,12,4.9,2,0.6,44.2116991,-90.3498116,Simple - Harsh - No Fishery,n/a,n/a,n/a
1691500,Douglas Pond,Jackson,16,6.5,7,2.1,44.1350908,-90.9934724,Simple - Riverine,n/a,n/a,n/a
1716200,Dry Land Flowage,Jackson,4,1.6,5,1.5,44.3587329,-90.6959554,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1714700,Funmaker Flowage,Jackson,9,3.6,3,0.9,44.3412912,-90.6997092,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1320700,Goodyear Lake,Jackson,6,2.4,1,0.3,44.2239732,-90.4019363,Simple - Harsh - No Fishery,n/a,n/a,n/a
1704100,Harkner Flowage,Jackson,38,15.4,14,4.3,44.1845829,-90.5954243,Simple - Warm - Clear,no,no,n/a
1724300,Hawkins Lake,Jackson,90,36.4,11,3.4,44.2541047,-90.5187565,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1692800,Horse Shoe Lake T19N R05W S01,Jackson,29,11.7,4,1.2,44.1545088,-90.9246383,Simple - Warm - Dark,n/a,n/a,n/a
1687800,Horseshoe Lake T19N R06W S31,Jackson,8,3.2,4,1.2,44.0749592,-91.1393811,Simple - Warm - Dark,n/a,n/a,n/a
1703800,Ketchum Lake,Jackson,9,3.6,6,1.8,44.2029675,-90.5980533,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1701800,Lee Lake,Jackson,37,15.0,14,4.3,44.1876796,-90.6473756,Simple - Trout Pond,n/a,n/a,n/a
1715100,Little Bear Flowage,Jackson,11,4.5,5,1.5,44.3142497,-90.6551471,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1718100,Little Thunder Flowage,Jackson,11,4.5,3,0.9,44.3292969,-90.6012542,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1727000,Lower Backwater,Jackson,30,12.1,,,44.4017389,-90.7487944,Complex - Warm - Dark,n/a,n/a,n/a
1715500,Lower Wilson Marsh Flowage,Jackson,4,1.6,7,2.1,44.3127437,-90.6376449,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1719700,Mallard Flowage,Jackson,27,10.9,5,1.5,44.2898569,-90.5898635,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1797500,Northfield Lake T23N R06W S09,Jackson,40,16.2,,,44.4891948,-91.1137481,Simple - Harsh - No Fishery,n/a,n/a,n/a
1713200,Oakwood Lake (U Merrillan Pond),Jackson,16,6.5,13,4.0,44.4498274,-90.8444154,Simple - Trout Pond,n/a,n/a,n/a
1667600,Oxbow Pond,Jackson,6,2.4,5,1.5,44.3732532,-90.7058498,Simple - Trout Pond,n/a,n/a,n/a
1718300,Partridge Crop Flowage,Jackson,17,6.9,4,1.2,44.3161434,-90.5765226,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1701400,Pigeon Creek Flowage,Jackson,34,13.8,9,2.7,44.2116036,-90.6134863,Simple - Warm - Clear,no,no,n/a
1722000,Potter Flowage,Jackson,348,140.8,24,7.3,44.3018291,-90.51651,Simple - Warm - Clear,no,no,n/a
1720700,Range Line Flowage,Jackson,10,4.0,7,2.1,44.3110218,-90.5599964,Simple - Warm - Dark,n/a,n/a,n/a
1338200,Sawdust Marsh,Jackson,47,19.0,5,1.5,44.1874523,-90.4838991,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1718500,Seventeen Flowage,Jackson,178,72.0,4,1.2,44.307506,-90.5877513,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1701100,Sharptail Flowage,Jackson,6,2.4,,,44.2140725,-90.6334493,Simple - Harsh - No Fishery,n/a,n/a,n/a
1736200,Sherwood Lake*,Jackson,117,47.3,9,2.7,44.427991,-90.3762875,Simple - Warm - Dark,no,yes,n/a
1709700,Squaw Mound Flowage,Jackson,14,5.7,7,2.1,44.282837,-90.6555627,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1716400,Staffon Flowage (School),Jackson,7,2.8,1,0.3,44.3467637,-90.6422927,Simple - Harsh - No Fishery,n/a,n/a,n/a
1667900,Stevens Lake (Miller & Stebbs),Jackson,12,4.9,6,1.8,44.101656,-90.9974124,Simple - Warm - Dark,n/a,n/a,n/a
1719200,Tanner Flowage,Jackson,16,6.5,7,2.1,44.2812183,-90.5773938,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1714900,Teal Flowage,Jackson,14,5.7,10,3.0,44.3313043,-90.6962741,Simple - Warm - Clear,no,no,n/a
1717300,Town Line Flowage,Jackson,143,57.9,7,2.1,44.3334534,-90.6238998,Simple - Warm - Clear,no,no,n/a
1711500,Trow Lake (L Merrillan Pond),Jackson,43,17.4,9,2.7,44.4401224,-90.8266807,Simple - Riverine,n/a,n/a,n/a
1704500,Unnamed T20NR02WS23(Harkner),Jackson,85,34.4,13,4.0,44.1916656,-90.5797295,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1727200,Upper Backwater,Jackson,49,19.8,19,5.8,44.4055,-90.7386056,Complex - Warm - Dark,n/a,n/a,n/a
1670030,Wazee Lake,Jackson,146,59.1,350,106.7,44.28947,-88.1156368,Complex - Two Story,n/a,no,Complex - Cool - Clear
1719500,Weber Flowage,Jackson,19,7.7,4,1.2,44.2949594,-90.5905703,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1717500,White Tail Flowage,Jackson,94,38.0,8,2.4,44.3195793,-90.6052419,Simple - Warm - Dark,n/a,n/a,n/a
1675800,Wildcat Flowage,Jackson,14,5.7,3,0.9,44.2652826,-90.6283243,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1715700,Wilson Marsh Flowage,Jackson,24,9.7,9,2.7,44.3082864,-90.6310184,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1703200,Wyman Lake,Jackson,6,2.4,8,2.4,44.165989,-90.610628,Simple - Trout Pond,n/a,n/a,n/a
774200,Bean Lake,Jefferson,33,13.4,6,1.8,43.0581847,-88.9446493,Simple - Harsh - Has Fishery,n/a,n/a,n/a
819800,Blue Spring Lake,Jefferson,151,61.1,12,3.7,42.8593967,-88.6002461,Simple - Warm - Dark,n/a,n/a,n/a
775900,Golden Lake*,Jefferson,250,101.2,46,14.0,43.0349646,-88.5366741,Complex - Warm - Clear,n/a,n/a,n/a
823700,Goose Lake,Jefferson,144,58.3,4,1.2,43.049689,-88.5824522,Simple - Harsh - No Fishery,n/a,n/a,n/a
847100,Hahns Lake,Jefferson,82,33.2,10,3.0,43.1355082,-88.7831925,Complex - Riverine,n/a,n/a,n/a
830300,Hoopers Millpond,Jefferson,12,4.9,6,1.8,43.0926118,-88.8842269,Simple - Riverine,n/a,n/a,n/a
809800,Hope Lake,Jefferson,142,57.5,24,7.3,43.0248594,-88.984086,Simple - Warm - Dark,no,no,n/a
777200,Kurtz Pond,Jefferson,1,0.4,3,0.9,43.1338001,-88.9237465,Simple - Harsh - No Fishery,n/a,n/a,n/a
830800,Mud Lake T07N R13E S26,Jefferson,93,37.6,22,6.7,43.0456655,-88.9217546,Simple - Warm - Dark,n/a,n/a,n/a
778700,Mud Lake T07N R16E S10,Jefferson,33,13.4,6,1.8,43.0901824,-88.5821485,Simple - Harsh - No Fishery,n/a,n/a,n/a
779100,Perch Lake,Jefferson,6,2.4,7,2.1,43.0487216,-88.935261,Simple - Harsh - Has Fishery,n/a,n/a,n/a
813100,Red Cedar Lake,Jefferson,359,145.3,6,1.8,42.9815078,-88.9836585,Simple - Harsh - Has Fishery,n/a,n/a,n/a
809600,Ripley Lake,Jefferson,418,169.2,44,13.4,43.0009609,-88.9917295,Complex - Warm - Dark,no,no,n/a
830700,Rock Lake,Jefferson,1371,554.8,56,17.1,43.0783274,-88.9304412,Complex - Warm - Clear,no,no,n/a
824400,Rome Mill Pond,Jefferson,446,180.5,7,2.1,42.9798541,-88.6100101,Simple - Riverine,n/a,n/a,n/a
779600,Rose Lake,Jefferson,8,3.2,10,3.0,42.9572488,-88.8731593,Simple - Harsh - No Fishery,n/a,n/a,n/a
779700,Round Lake,Jefferson,3,1.2,3,0.9,43.058812,-88.5702845,Simple - Harsh - No Fishery,n/a,n/a,n/a
820800,"Spring Lake, Lower",Jefferson,104,42.1,11,3.4,42.8802043,-88.5730734,Simple - Warm - Dark,no,no,n/a
821000,"Spring Lake, Upper",Jefferson,17,6.9,11,3.4,42.8875367,-88.5532072,Simple - Riverine,n/a,n/a,n/a
847500,Watertown Millpond,Jefferson,84,34.0,4,1.2,43.1909194,-88.7261028,Complex - Riverine,n/a,n/a,n/a
1317300,Beaver Flowage,Juneau,38,15.4,10,3.0,44.1611006,-90.265051,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1304600,Decorah Lake,Juneau,104,42.1,15,4.6,43.8072252,-90.084991,Complex - Riverine,n/a,n/a,n/a
1315000,Eagle Nest Flowage (Potters),Juneau,380,153.8,12,3.7,44.0781294,-90.2636906,Simple - Riverine,n/a,n/a,n/a
1349700,Goose Pool,Juneau,74,29.9,,,44.1452152,-90.1961106,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1323000,Kingston Flowage,Juneau,35,14.2,4,1.2,44.2080998,-90.2847621,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1303300,Lemonweir Millpond,Juneau,11,4.5,10,3.0,43.7870611,-90.0176778,Simple - Riverine,n/a,n/a,n/a
1322400,Meadow Valley Flowage,Juneau,1913,774.2,8,2.4,44.221807,-90.245247,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1306000,New Lisbon Lake,Juneau,60,24.3,10,3.0,43.8854442,-90.162678,Complex - Riverine,n/a,n/a,n/a
1306800,Orange Millpond,Juneau,6,2.4,7,2.1,43.8998278,-90.2340583,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1347300,Pool #13,Juneau,35,14.2,2,0.6,44.1693587,-90.1773078,Simple - Harsh - No Fishery,n/a,n/a,n/a
1350500,Pool #18,Juneau,180,72.8,8,2.4,44.1930283,-90.1862823,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1350200,Pool #19,Juneau,41,16.6,2,0.6,44.1862715,-90.1972956,Simple - Harsh - No Fishery,n/a,n/a,n/a
1350800,Pool #27,Juneau,15,6.1,2,0.6,44.2154786,-90.1920801,Simple - Harsh - No Fishery,n/a,n/a,n/a
1347600,Pool #28,Juneau,96,38.8,7,2.1,44.2141726,-90.1696791,Simple - Harsh - No Fishery,n/a,n/a,n/a
1353300,Rynearson Flowage No. 1,Juneau,570,230.7,14,4.3,44.0588475,-90.1583018,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1346900,Rynearson Flowage No. 2,Juneau,493,199.5,,,44.0685332,-90.1708573,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1348600,Sprague-Mather Flowage,Juneau,1930,781.0,9,2.7,44.1423585,-90.1814435,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1346700,Suk & Cerney Flowage,Juneau,60,24.3,2,0.6,44.0474762,-90.1804272,Simple - Harsh - Has Fishery,n/a,n/a,n/a
1300000,Trout Lake,Juneau,11,4.5,10,3.0,43.6781986,-89.8519707,Simple - Trout Pond,n/a,n/a,n/a
735500,Barber Pond,Kenosha,2,0.8,5,1.5,42.524103,-88.0536468,Simple - Harsh - No Fishery,n/a,n/a,n/a
733700,Bullfrog Pond,Kenosha,2,0.8,6,1.8,42.6240397,-88.1294738,Simple - Warm - Dark,n/a,n/a,n/a
739800,Bur Oak Lake,Kenosha,5,2.0,11,3.4,42.6538185,-88.111436,Simple - Harsh - Has Fishery,n/a,n/a,n/a
747100,Camp Lake,Kenosha,461,186.6,17,5.2,42.5210143,-88.1440367,Complex - Warm - Dark,no,no,n/a
747300,Center Lake,Kenosha,120,48.6,28,8.5,42.5384965,-88.1335552,Complex - Warm - Dark,no,no,n/a
746500,Cross Lake (WI-62 Acres),Kenosha,87,35.2,35,10.7,42.4969107,-88.0871133,Simple - Warm - Dark,no,no,n/a
751100,Dyer Lake,Kenosha,56,22.7,13,4.0,42.6056639,-88.2953064,Simple - Warm - Dark,no,no,n/a
739100,East Lake Flowage,Kenosha,115,46.5,12,3.7,42.6261096,-88.1203042,Simple - Warm - Dark,no,no,n/a
742800,Elizabeth Lake (South Twin),Kenosha,638,258.2,32,9.8,42.5069598,-88.2706405,Complex - Warm - Dark,no,no,n/a
748800,Flanagon Lake,Kenosha,16,6.5,24,7.3,42.6113164,-88.1792712,Simple - Warm - Dark,no,no,n/a
738700,Francis Lake (League),Kenosha,14,5.7,22,6.7,42.5867261,-88.1025481,Simple - Warm - Dark,n/a,n/a,n/a
739500,Friendship Lake (Mud),Kenosha,11,4.5,9,2.7,42.6424799,-88.0863004,Simple - Harsh - Has Fishery,n/a,n/a,n/a
735100,George Lake,Kenosha,59,23.9,16,4.9,42.5265696,-88.038184,Simple - Warm - Dark,no,no,n/a
738400,Hooker Lake,Kenosha,87,35.2,27,8.2,42.5592206,-88.1010087,Simple - Warm - Dark,no,no,n/a
740000,Juniper Lake,Kenosha,12,4.9,22,6.7,42.6497941,-88.1202518,Simple - Warm - Dark,no,no,n/a
748100,Kull Lake,Kenosha,15,6.1,14,4.3,42.580826,-88.13256,Simple - Harsh - No Fishery,n/a,n/a,n/a
734700,L Shangrila-Benet (Paschen),Kenosha,154,62.3,24,7.3,42.5075499,-88.0708524,Simple - Warm - Dark,no,no,n/a
743000,Lake Mary (Marie Lake),Kenosha,297,120.2,33,10.1,42.5236845,-88.2562375,Complex - Warm - Dark,no,no,n/a
740900,Lilly Lake (Leaone),Kenosha,87,35.2,22,6.7,42.5632495,-88.212525,Simple - Warm - Clear,no,no,n/a
738200,Montgomery Lake,Kenosha,46,18.6,23,7.0,42.5520313,-88.0868617,Simple - Warm - Dark,no,yes,n/a
734500,Mud Lake,Kenosha,22,8.9,15,4.6,42.5015613,-88.0367898,Simple - Warm - Dark,n/a,n/a,n/a
733800,Mud Turtle Pond,Kenosha,5,2.0,5,1.5,42.6247075,-88.1264616,Simple - Harsh - No Fishery,n/a,n/a,n/a
737900,Paddock Lake,Kenosha,112,45.3,32,9.8,42.5731233,-88.1010899,Simple - Warm - Dark,no,no,n/a
735600,Passch Lake,Kenosha,21,8.5,20,6.1,42.5129041,-88.0499091,Simple - Warm - Dark,n/a,n/a,n/a
739400,Paulin Pond,Kenosha,8,3.2,8,2.4,42.6184592,-88.124673,Simple - Warm - Dark,n/a,n/a,n/a
746900,Peat Lake (Mud),Kenosha,92,37.2,8,2.4,42.4986125,-88.1583114,Complex - Warm - Dark,n/a,n/a,n/a
1800,Petrified Springs Park Pond,Kenosha,10,4.0,5,1.5,42.6510164,-87.873228,Simple - Harsh - Has Fishery,n/a,n/a,n/a
733840,River Oaks Lake,Kenosha,21,8.5,10,3.0,42.5528946,-87.943869,Simple - Harsh - No Fishery,n/a,n/a,n/a
746000,Rock Lake,Kenosha,46,18.6,33,10.1,42.5015607,-88.1156368,Simple - Two Story,n/a,n/a,Simple - Warm - Dark
747900,Silver Lake,Kenosha,464,187.8,43,13.1,42.5508365,-88.1538033,Complex - Warm - Dark,no,no,n/a
746300,Voltz Lake,Kenosha,52,21.0,24,7.3,42.5074346,-88.0840614,Simple - Warm - Dark,no,no,n/a
94200,"Alaska Lake, East",Kewaunee,53,21.4,50,15.2,44.5456773,-87.4990785,Complex - Cool - Clear,no,no,n/a
94300,"Alaska Lake, West",Kewaunee,20,8.1,41,12.5,44.5406332,-87.5058682,Simple - Cool - Clear,n/a,n/a,n/a
91800,Casco Millpond,Kewaunee,1,0.4,5,1.5,44.5581289,-87.6111077,Simple - Riverine,n/a,n/a,n/a
85000,Chada Lake (Chadas),Kewaunee,7,2.8,5,1.5,44.3416452,-87.7092108,Simple - Harsh - No Fishery,n/a,n/a,n/a
85300,Engledinger Lake,Kewaunee,52,21.0,20,6.1,44.3517481,-87.7146985,Simple - Warm - Dark,n/a,n/a,n/a
91400,Hallada Lake (Steffel Pond),Kewaunee,3,1.2,15,4.6,44.4357488,-87.7498129,Simple - Harsh - No Fishery,n/a,n/a,n/a
85200,Heidmann Lake (Bolt),Kewaunee,24,9.7,34,10.4,44.3449678,-87.7130332,Simple - Warm - Dark,n/a,n/a,n/a
94700,Krohns Lake,Kewaunee,21,8.5,38,11.6,44.5832931,-87.4885443,Simple - Two Story,n/a,n/a,Simple - Cool - Dark
101100,Little Mud L.(Red River Swamp),Kewaunee,8,3.2,3,0.9,44.6591958,-87.6693597,Simple - Harsh - No Fishery,n/a,n/a,n/a
83100,Seidl Lake (Seidel),Kewaunee,12,4.9,14,4.3,44.4451855,-87.5258643,Simple - Harsh - No Fishery,n/a,n/a,n/a
85400,Shea Lake,Kewaunee,32,12.9,24,7.3,44.3600141,-87.7134366,Simple - Warm - Dark,no,no,n/a
94500,"Silver Lake (Sylvan, Hunsader)",Kewaunee,5,2.0,28,8.5,44.5619892,-87.4945959,Simple - Harsh - No Fishery,n/a,n/a,n/a
90600,Stump Pond,Kewaunee,6,2.4,3,0.9,44.4578946,-87.5252428,Simple - Harsh - No Fishery,n/a,n/a,n/a
727600,French Lake,Lacrosse,71,28.7,,,43.860376,-91.2761,Complex - Riverine,n/a,n/a,n/a
728100,Lake Onalaska,Lacrosse,7688,3111.2,40,12.2,43.9049855,-91.2992786,Complex - Riverine,no,yes,n/a
728400,Long Lake,Lacrosse,22,8.9,11,3.4,43.9821924,-91.408329,Complex - Riverine,n/a,n/a,n/a
1653500,Neshonoc Lake,Lacrosse,737,298.3,11,3.4,43.9086923,-91.0565886,Complex - Riverine,n/a,n/a,n/a
1677300,Van Loon Lake,Lacrosse,23,9.3,3,0.9,44.0377022,-91.3135869,Complex - Riverine,n/a,n/a,n/a
1652200,Veterans Memorial Park Pond,Lacrosse,4,1.6,8,2.4,43.8975413,-91.1142168,Simple - Harsh - Has Fishery,n/a,n/a,n/a
939600,Beardsley Lake,Lafayette,22,8.9,14,4.3,42.6721025,-90.286631,Simple - Trout Pond,n/a,n/a,n/a
888600,Bloody Lake,Lafayette,10,4.0,4,1.2,42.6618512,-89.8830975,Simple - Harsh - No Fishery,n/a,n/a,n/a
903450,Hidden Valley Lake T03N R05E S07,Lafayette,26,10.5,18,5.5,42.747288,-89.94914,Simple - Harsh - No Fishery,n/a,n/a,n/a
888700,Horseshoe Lake,Lafayette,26,10.5,3,0.9,42.5732318,-89.8710021,Simple - Harsh - Has Fishery,n/a,n/a,n/a
903700,Yellowstone Lake,Lafayette,455,184.1,21,6.4,42.7640929,-89.9738841,Complex - Warm - Dark,no,no,n/a
417300,Ada Lake,Langlade,75,30.4,65,19.8,45.3717676,-88.7365097,Simple - Cool - Clear,n/a,n/a,n/a
390000,Agnes Lake,Langlade,23,9.3,11,3.4,45.4179617,-88.9612871,Simple - Cool - Clear,n/a,n/a,n/a
967200,Airhole Lake,Langlade,86,34.8,10,3.0,45.3926914,-89.2443295,Simple - Harsh - Has Fishery,no,no,n/a
967500,Alga Lake,Langlade,11,4.5,12,3.7,45.3442191,-89.2059549,Simple - Harsh - No Fishery,n/a,n/a,n/a
968000,Alta Lake,Langlade,10,4.0,17,5.2,45.3423307,-89.195775,Simple - Warm - Dark,n/a,yes,n/a
968400,Anderson Lake,Langlade,33,13.4,11,3.4,45.278194,-89.1019808,Simple - Warm - Dark,n/a,n/a,n/a
181300,Aninnan Lake,Langlade,38,15.4,26,7.9,45.4136881,-89.0650677,Simple - Warm - Dark,n/a,n/a,n/a
1441100,Antigo Lake (Kellog Pond),Langlade,32,12.9,7,2.1,45.141705,-89.1439183,Simple - Riverine,n/a,n/a,n/a
982000,"Apple Lake, East",Langlade,6,2.4,23,7.0,45.4646644,-89.2484408,Simple - Warm - Dark,n/a,yes,n/a
1176900,"Apple Lake, West",Langlade,3,1.2,9,2.7,45.4666083,-89.250885,Simple - Harsh - Has Fishery,n/a,n/a,n/a
181600,Baker Lake,Langlade,16,6.5,35,10.7,45.281796,-88.906921,Simple - Warm - Dark,n/a,n/a,n/a
970200,Bear Lake,Langlade,15,6.1,5,1.5,45.0654204,-89.182909,Simple - Harsh - No Fishery,n/a,n/a,n/a
970500,Beaver Lake,Langlade,10,4.0,7,2.1,45.362948,-89.2393603,Simple - Harsh - No Fishery,n/a,n/a,n/a
401300,Bellis Springpond,Langlade,1,0.4,8,2.4,45.4279634,-89.1300728,Simple - Trout Pond,n/a,n/a,n/a
389900,Berendsen Lake,Langlade,22,8.9,18,5.5,45.4189637,-88.9569864,Simple - Cool - Dark,n/a,n/a,n/a
182200,Big Twin Lake,Langlade,60,24.3,35,10.7,45.3549224,-88.9148696,Simple - Cool - Clear,no,no,n/a
971800,Birch Lake,Langlade,16,6.5,14,4.3,45.3591106,-89.2222561,Simple - Cool - Dark,n/a,n/a,n/a
1447200,Black Oak Lake,Langlade,59,23.9,32,9.8,45.2984649,-89.2145051,Simple - Cool - Clear,no,yes,n/a
384500,Blue Spring,Langlade,2,0.8,6,1.8,45.3721966,-89.1014496,Simple - Trout Pond,n/a,n/a,n/a
972800,Bog Lake,Langlade,11,4.5,17,5.2,45.4492518,-89.2856297,Simple - Warm - Dark,n/a,n/a,n/a
1444900,Bogus Lake,Langlade,13,5.3,18,5.5,45.3249976,-89.1919314,Simple - Harsh - Has Fishery,n/a,n/a,n/a
973100,Borth Lake,Langlade,33,13.4,16,4.9,45.2827762,-89.1691453,Simple - Warm - Dark,n/a,n/a,n/a
491800,Boulder Lake*,Langlade,362,146.5,11,3.4,45.1489971,-88.635444,Complex - Cool - Clear,yes,no,n/a
1450800,Bullhead Lake,Langlade,19,7.7,10,3.0,45.3528378,-89.2641486,Simple - Warm - Dark,n/a,n/a,n/a
975300,Camp Lake,Langlade,47,19.0,35,10.7,45.450476,-89.2904519,Simple - Warm - Dark,n/a,yes,n/a
1444700,Chub Lake,Langlade,13,5.3,12,3.7,45.3138774,-89.1692451,Simple - Harsh - No Fishery,n/a,n/a,n/a
977000,Clear Lake,Langlade,88,35.6,23,7.0,45.3659727,-89.2321341,Simple - Warm - Clear,n/a,n/a,n/a
1002400,"Clear Lake, Lower",Langlade,81,32.8,20,6.1,45.3111358,-89.1970238,Simple - Cool - Clear,no,no,n/a
360100,Clubhouse Springpond,Langlade,2,0.8,12,3.7,45.1530138,-88.8753879,Simple - Trout Pond,n/a,n/a,n/a
